,song_id_from_src,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
2857,ML1347,MoodyLyrics4Q,Turn on Billie,The Pierces,,,,,,relaxed,positive
2858,ML1348,MoodyLyrics4Q,Shut Up,Madness,,,,,,happy,positive
2859,ML1349,MoodyLyrics4Q,Summertime,Miles Davis,,,,,,relaxed,positive
2860,ML1350,MoodyLyrics4Q,DemiRep,Bikini Kill,,,,,,angry,negative
2861,ML1351,MoodyLyrics4Q,Que Te Han Visto Llorar,Bronco,,,,,,sad,negative
2862,ML1352,MoodyLyrics4Q,Anti-Social,Anthrax,,,,,,angry,negative
2863,ML1353,MoodyLyrics4Q,Bezpowrotnie,Kasia Kowalska,,,,,,sad,negative
2864,ML1354,MoodyLyrics4Q,Through The Wire,Kanye West,,,,,,happy,positive
2865,ML1355,MoodyLyrics4Q,Dead Joe,Birthday Party,,,,,,angry,negative
2866,ML1356,MoodyLyrics4Q,Way You Walk,Papas Fritas,,,,,,happy,positive
2867,ML1357,MoodyLyrics4Q,The Demon,Emily Jane White,,,,,,sad,negative
2868,ML1358,MoodyLyrics4Q,Promises,Megadeth,,,,,,angry,negative
2869,ML1359,MoodyLyrics4Q,(Song For My) Sugar Spun Sister,The Stone Roses,,,,,,relaxed,positive
2870,ML1360,MoodyLyrics4Q,Hearts Alive,Mastodon,,,,,,angry,negative
2871,ML1361,MoodyLyrics4Q,Forest Hymn,Deep Forest,,,,,,relaxed,positive
2872,ML1362,MoodyLyrics4Q,Regal Zone,Siouxsie and the Banshees,,,,,,angry,negative
2873,ML1363,MoodyLyrics4Q,Ready To Meet Him,DMX,,,,,,sad,negative
2874,ML1364,MoodyLyrics4Q,The Justice of Suffering,Swallow The Sun,,,,,,sad,negative
2875,ML1365,MoodyLyrics4Q,Candle,Skinny Puppy,,,,,,sad,negative
2876,ML1366,MoodyLyrics4Q,Was immer jetzt geschieht,Glashaus,,,,,,sad,negative
2877,ML1367,MoodyLyrics4Q,Kyle Quit The Band,Tenacious D,,,,,,happy,positive
2878,ML1368,MoodyLyrics4Q,Take Comfort,The Cooper Temple Clause,,,,,,relaxed,positive
2879,ML1369,MoodyLyrics4Q,Killing an Arab,Cure,,,,,,angry,negative
2880,ML1370,MoodyLyrics4Q,Dream A Little Dream,Laura Fygi,,,,,,relaxed,positive
2881,ML1371,MoodyLyrics4Q,The Poison,Bullet For My Valentine,,,,,,angry,negative
2882,ML1372,MoodyLyrics4Q,Patterns,Simon & Garfunkel,,,,,,relaxed,positive
2883,ML1373,MoodyLyrics4Q,Ragga,Martina Topley-Bird,,,,,,happy,positive
2884,ML1374,MoodyLyrics4Q,Lovely Creature,Nick Cave and the Bad Seeds,,,,,,sad,negative
2885,ML1375,MoodyLyrics4Q,Impossible,Wu-Tang Clan,,,,,,sad,negative
2886,ML1376,MoodyLyrics4Q,Wyjątkowo zimny maj,Maanam,,,,,,sad,negative
2887,ML1377,MoodyLyrics4Q,The Photos On My Wall,Good Shoes,,,,,,happy,positive
2888,ML1378,MoodyLyrics4Q,Walk with Me in Hell,Lamb of God,,,,,,angry,negative
2889,ML1379,MoodyLyrics4Q,Since I Don't Have You,The Brian Setzer Orchestra,,,,,,sad,negative
2890,ML1380,MoodyLyrics4Q,Keys Out Lights On,Jenny Owen Youngs,,,,,,relaxed,positive
2891,ML1381,MoodyLyrics4Q,Under Fire,Kosheen,,,,,,sad,negative
2892,ML1382,MoodyLyrics4Q,I Get A Kick Out Of You,Ella Fitzgerald,,,,,,relaxed,positive
2893,ML1383,MoodyLyrics4Q,Born Again,Marilyn Manson,,,,,,angry,negative
2894,ML1384,MoodyLyrics4Q,In Fiction,Isis,,,,,,sad,negative
2895,ML1385,MoodyLyrics4Q,I'd Be Broken,Sophie Zelmani,,,,,,relaxed,positive
2896,ML1386,MoodyLyrics4Q,Ski Mask Way,50 Cent,,,,,,angry,negative
2897,ML1387,MoodyLyrics4Q,Gangsta Gangsta,N.W.A,,,,,,angry,negative
2898,ML1388,MoodyLyrics4Q,Grace Unhearing,My Dying Bride,,,,,,sad,negative
2899,ML1389,MoodyLyrics4Q,Magic Doors,Portishead,,,,,,sad,negative
2900,ML1390,MoodyLyrics4Q,How to Survive in South Central,Ice Cube,,,,,,angry,negative
2901,ML1391,MoodyLyrics4Q,La Bomba,Ricky Martin,,,,,,happy,positive
2902,ML1392,MoodyLyrics4Q,Another worthless day,Von Hertzen Brothers,,,,,,sad,negative
2903,ML1393,MoodyLyrics4Q,Weed Song,Bone Thugs-N-Harmony,,,,,,relaxed,positive
2904,ML1394,MoodyLyrics4Q,The Coat Is Always On,Cat Power,,,,,,sad,negative
2905,ML1395,MoodyLyrics4Q,Whatever It Is,Ben Lee,,,,,,relaxed,positive
2906,ML1396,MoodyLyrics4Q,To the Lighthouse,Patrick Wolf,,,,,,sad,negative
2907,ML1397,MoodyLyrics4Q,A.I.R.,Anthrax,,,,,,angry,negative
2908,ML1398,MoodyLyrics4Q,Whenever You're Around,Jill Scott,,,,,,relaxed,positive
2909,ML1399,MoodyLyrics4Q,I Do Not Want What I Haven't Got,Sinéad O'Connor,,,,,,relaxed,positive
2910,ML1400,MoodyLyrics4Q,Woodstock,Matthews' Southern Comfort,,,,,,relaxed,positive
2911,ML1401,MoodyLyrics4Q,Beyond The Sea,Celtic Woman,,,,,,relaxed,positive
2912,ML1402,MoodyLyrics4Q,Around The Bend,The Asteroids Galaxy Tour,,,,,,happy,positive
2913,ML1403,MoodyLyrics4Q,Six Shooter,Queens Of The Stone Age,,,,,,angry,negative
2914,ML1404,MoodyLyrics4Q,The Winner Takes It All,Meryl Streep,,,,,,sad,negative
2915,ML1405,MoodyLyrics4Q,Everybody Knows,Concrete Blonde,,,,,,sad,negative
2916,ML1406,MoodyLyrics4Q,Relax,G. Love & Special Sauce,,,,,,relaxed,positive
2917,ML1407,MoodyLyrics4Q,The Count Of Monte Christo,Noisettes,,,,,,happy,positive
2918,ML1408,MoodyLyrics4Q,All By Myself,Jamie O'Neal,,,,,,sad,negative
2919,ML1409,MoodyLyrics4Q,Worst Case Scenario,The Hoosiers,,,,,,happy,positive
2920,ML1410,MoodyLyrics4Q,Black Flowers,Yo La Tengo,,,,,,relaxed,positive
2921,ML1411,MoodyLyrics4Q,Don't Let Me Stop You,Kelly Clarkson,,,,,,angry,negative
2922,ML1412,MoodyLyrics4Q,Don't Tell A Soul,Katatonia,,,,,,sad,negative
2923,ML1413,MoodyLyrics4Q,It's Warmer In The Basement,Cobra Starship,,,,,,happy,positive
2924,ML1414,MoodyLyrics4Q,Why Can't I Be You?,The Cure,,,,,,happy,positive
2925,ML1415,MoodyLyrics4Q,One For My Baby,Dianne Reeves,,,,,,relaxed,positive
2926,ML1416,MoodyLyrics4Q,Celebration of the Lizard,The Doors,,,,,,angry,negative
2927,ML1417,MoodyLyrics4Q,Medicine Bottle,Red House Painters,,,,,,sad,negative
2928,ML1418,MoodyLyrics4Q,The Luckiest Guy On The Lower East Side,The Magnetic Fields,,,,,,happy,positive
2929,ML1419,MoodyLyrics4Q,Come On Eileen,Dexys Midnight Runners,,,,,,happy,positive
2930,ML1420,MoodyLyrics4Q,Love Is An Unfamiliar Name,The Duke Spirit,,,,,,happy,positive
2931,ML1421,MoodyLyrics4Q,I Couldn't Sleep,Au Revoir Simone,,,,,,relaxed,positive
2932,ML1422,MoodyLyrics4Q,Losing Tomorrow,October Tide,,,,,,sad,negative
2933,ML1423,MoodyLyrics4Q,Apology,Alesana,,,,,,sad,negative
2934,ML1424,MoodyLyrics4Q,Don't Blow Your Top,KMFDM,,,,,,angry,negative
2935,ML1425,MoodyLyrics4Q,Blue Glow,Pulp,,,,,,sad,negative
2936,ML1426,MoodyLyrics4Q,Shelf,Jonas Brothers,,,,,,happy,positive
2937,ML1427,MoodyLyrics4Q,Blue Mountain River,Cara Dillon,,,,,,relaxed,positive
2938,ML1428,MoodyLyrics4Q,Haunted,Evanescence,,,,,,sad,negative
2939,ML1429,MoodyLyrics4Q,The Scale,Interpol,,,,,,sad,negative
2940,ML1430,MoodyLyrics4Q,The Sky And The Dawn And The Sun,Celtic Woman,,,,,,relaxed,positive
2941,ML1431,MoodyLyrics4Q,La Camisa Negra,Juanes,,,,,,happy,positive
2942,ML1432,MoodyLyrics4Q,Talking To A Brick Wall,The Cooper Temple Clause,,,,,,sad,negative
2943,ML1433,MoodyLyrics4Q,Change My World,Moya Brennan,,,,,,relaxed,positive
2944,ML1434,MoodyLyrics4Q,I Want To Be Free,The Ohio Players,,,,,,relaxed,positive
2945,ML1435,MoodyLyrics4Q,Scandalous,Mis-Teeq,,,,,,happy,positive
2946,ML1436,MoodyLyrics4Q,You Put A Move On My Heart,Tamia,,,,,,relaxed,positive
2947,ML1437,MoodyLyrics4Q,At Night,Shakedown,,,,,,happy,positive
2948,ML1438,MoodyLyrics4Q,Your Gold Teeth II,Steely Dan,,,,,,relaxed,positive
2949,ML1439,MoodyLyrics4Q,Sadness Is A Blessing,Lykke Li,,,,,,sad,negative
2950,ML1440,MoodyLyrics4Q,Black Diamond,Kiss,,,,,,happy,positive
2951,ML1441,MoodyLyrics4Q,Balloon,Hanne Hukkelberg,,,,,,relaxed,positive
2952,ML1442,MoodyLyrics4Q,No Fun,Sex Pistols,,,,,,angry,negative
2953,ML1443,MoodyLyrics4Q,I'm Nobody's Baby,Judy Garland,,,,,,sad,negative
2954,ML1444,MoodyLyrics4Q,Listen,Beyoncé,,,,,,sad,negative
2955,ML1445,MoodyLyrics4Q,Dune Sea,Unbelievable Truth,,,,,,sad,negative
2956,ML1446,MoodyLyrics4Q,O Paraíso,Madredeus,,,,,,relaxed,positive
2957,ML1447,MoodyLyrics4Q,You Ruined Everything,Jonathan Coulton,,,,,,happy,positive
2958,ML1448,MoodyLyrics4Q,This Song,Badly Drawn Boy,,,,,,relaxed,positive
2959,ML1449,MoodyLyrics4Q,No Shelter,Rage Against the Machine,,,,,,angry,negative
2960,ML1450,MoodyLyrics4Q,Shuffle Your Feet,Marla Hansen,,,,,,relaxed,positive
2961,ML1451,MoodyLyrics4Q,Fire,Sophie Zelmani,,,,,,sad,negative
2962,ML1452,MoodyLyrics4Q,Get It While You Can,Janis Joplin,,,,,,relaxed,positive
2963,ML1453,MoodyLyrics4Q,30 Seconds Over Tokyo,Pere Ubu,,,,,,angry,negative
2964,ML1454,MoodyLyrics4Q,Hyaluron,Eftos,,,,,,angry,negative
2965,ML1455,MoodyLyrics4Q,Tess Shit,Kool Keith,,,,,,angry,negative
2966,ML1456,MoodyLyrics4Q,1992,Blur,,,,,,sad,negative
2967,ML1457,MoodyLyrics4Q,Creepy Crawler,Zombie Girl,,,,,,angry,negative
2968,ML1458,MoodyLyrics4Q,Don't They Have Payphones Wherever You Were Last Night,Casiotone for the Painfully Alone,,,,,,sad,negative
2969,ML1459,MoodyLyrics4Q,Your Magic Is Working,of Montreal,,,,,,happy,positive
2970,ML1460,MoodyLyrics4Q,Merciless Cult,DIR EN GREY,,,,,,angry,negative
2971,ML1461,MoodyLyrics4Q,A Strange Arrangement,Mayer Hawthorne,,,,,,relaxed,positive
2972,ML1462,MoodyLyrics4Q,Foam Hands,Destroyer,,,,,,sad,negative
2973,ML1463,MoodyLyrics4Q,Doctor Jeep,The Sisters Of Mercy,,,,,,sad,negative
2974,ML1464,MoodyLyrics4Q,Undivided,Thirteen Senses,,,,,,sad,negative
2975,ML1465,MoodyLyrics4Q,Ice & Snow,Sambassadeur,,,,,,relaxed,positive
2976,ML1466,MoodyLyrics4Q,Pulse of the Maggots,Slipknot,,,,,,angry,negative
2977,ML1467,MoodyLyrics4Q,Rich Girl,Gwen Stefani,,,,,,happy,positive
2978,ML1468,MoodyLyrics4Q,Sadistic Embrace,Carnifex,,,,,,angry,negative
2979,ML1469,MoodyLyrics4Q,Here Comes the Pain,Slayer,,,,,,angry,negative
2980,ML1470,MoodyLyrics4Q,SOS,Rihanna,,,,,,happy,positive
2981,ML1471,MoodyLyrics4Q,Hello It's Me,The Isley Brothers,,,,,,relaxed,positive
2982,ML1472,MoodyLyrics4Q,Walking Around,The Innocence Mission,,,,,,relaxed,positive
2983,ML1473,MoodyLyrics4Q,Upon This Tidal Wave of Young Blood,Clap Your Hands Say Yeah,,,,,,happy,positive
2984,ML1474,MoodyLyrics4Q,We Break The Dawn,Michelle Williams,,,,,,happy,positive
2985,ML1475,MoodyLyrics4Q,Ilman sinua olen lyijyä,Scandinavian Music Group,,,,,,sad,negative
2986,ML1476,MoodyLyrics4Q,She Stands Up,M83,,,,,,relaxed,positive
2987,ML1477,MoodyLyrics4Q,Babylon's Burning,The Ruts,,,,,,angry,negative
2988,ML1478,MoodyLyrics4Q,Modern Dance,Pere Ubu,,,,,,angry,negative
2989,ML1479,MoodyLyrics4Q,Easy Hearts,Whiskeytown,,,,,,relaxed,positive
2990,ML1480,MoodyLyrics4Q,Train of Consequences,Megadeth,,,,,,angry,negative
2991,ML1481,MoodyLyrics4Q,Fragile Dreams,Anathema,,,,,,sad,negative
2992,ML1482,MoodyLyrics4Q,Always,Matt Dusk,,,,,,relaxed,positive
2993,ML1483,MoodyLyrics4Q,Burning Bridges,Remy Shand,,,,,,relaxed,positive
2994,ML1484,MoodyLyrics4Q,Hyper Music,Muse,,,,,,angry,negative
2995,ML1485,MoodyLyrics4Q,Você Me Faz Tão Bem,Detonautas Roque Clube,,,,,,sad,negative
2996,ML1486,MoodyLyrics4Q,What's The Word,We Are Scientists,,,,,,angry,negative
2997,ML1487,MoodyLyrics4Q,Wiseman,Slightly Stoopid,,,,,,relaxed,positive
2998,ML1488,MoodyLyrics4Q,The Destroying Angel,Anaal Nathrakh,,,,,,angry,negative
2999,ML1489,MoodyLyrics4Q,Evil Has Never,Union of Knives,,,,,,sad,negative
3000,ML1490,MoodyLyrics4Q,Spooky,Imogen Heap,,,,,,relaxed,positive
3001,ML1491,MoodyLyrics4Q,Godzilla,Blue Oyster Cult,,,,,,angry,negative
3002,ML1492,MoodyLyrics4Q,It Could Be You,Blur,,,,,,happy,positive
3003,ML1493,MoodyLyrics4Q,Free Among the Dead,Diamanda Galás,,,,,,angry,negative
3004,ML1494,MoodyLyrics4Q,Teachers,Leonard Cohen,,,,,,sad,negative
3005,ML1495,MoodyLyrics4Q,No Man Can Find The War,Tim Buckley,,,,,,sad,negative
3006,ML1496,MoodyLyrics4Q,Jump in the Line,Harry Belafonte,,,,,,happy,positive
3007,ML1497,MoodyLyrics4Q,Bad Company,Bad Company,,,,,,sad,negative
3008,ML1498,MoodyLyrics4Q,Multiply,Jamie Lidell,,,,,,happy,positive
3009,ML1499,MoodyLyrics4Q,Cross Bones Style,Cat Power,,,,,,angry,negative
3010,ML1500,MoodyLyrics4Q,Darkness of Christ,Slayer,,,,,,angry,negative
3011,ML1501,MoodyLyrics4Q,Dead Cell,Papa Roach,,,,,,angry,negative
3012,ML1502,MoodyLyrics4Q,Lights On,The Pierces,,,,,,happy,positive
3013,ML1503,MoodyLyrics4Q,Boys Club,Ween,,,,,,happy,positive
3014,ML1504,MoodyLyrics4Q,I Don't Believe in You,Talk Talk,,,,,,sad,negative
3015,ML1505,MoodyLyrics4Q,Burn Out,The Cinematic Orchestra,,,,,,relaxed,positive
3016,ML1506,MoodyLyrics4Q,Pig Society,Dope,,,,,,angry,negative
3017,ML1507,MoodyLyrics4Q,The End of a Love Affair,Stina Nordenstam,,,,,,sad,negative
3018,ML1508,MoodyLyrics4Q,Story and Pictures,Woven Hand,,,,,,sad,negative
3019,ML1509,MoodyLyrics4Q,Feel Good Hit Of The Summer,Queens Of The Stone Age,,,,,,happy,positive
3020,ML1510,MoodyLyrics4Q,Embrace,Pnau,,,,,,happy,positive
3021,ML1511,MoodyLyrics4Q,Glory Verse,Maps,,,,,,relaxed,positive
3022,ML1512,MoodyLyrics4Q,Portsall (Departure Song),Flowing Tears,,,,,,sad,negative
3023,ML1513,MoodyLyrics4Q,Nobody Knows The Trouble I've Seen,Louis Armstrong,,,,,,sad,negative
3024,ML1514,MoodyLyrics4Q,Down Home Girl,Old Crow Medicine Show,,,,,,happy,positive
3025,ML1515,MoodyLyrics4Q,Walk Between Raindrops,Donald Fagen,,,,,,relaxed,positive
3026,ML1516,MoodyLyrics4Q,VOLARE,Al Martino,,,,,,happy,positive
3027,ML1517,MoodyLyrics4Q,Speedy Gonzales,Pat Boone,,,,,,happy,positive
3028,ML1518,MoodyLyrics4Q,Big Fun,Inner City,,,,,,happy,positive
3029,ML1519,MoodyLyrics4Q,The Writ,Black Sabbath,,,,,,angry,negative
3030,ML1520,MoodyLyrics4Q,But I Feel Good,Groove Armada,,,,,,happy,positive
3031,ML1521,MoodyLyrics4Q,Pins and Needles,Billy Talent,,,,,,sad,negative
3032,ML1522,MoodyLyrics4Q,Crush 'Em,Megadeth,,,,,,angry,negative
3033,ML1523,MoodyLyrics4Q,Whole Lotta History,Girls Aloud,,,,,,sad,negative
3034,ML1524,MoodyLyrics4Q,Adam's Song,Blink 182,,,,,,angry,negative
3035,ML1525,MoodyLyrics4Q,Mal Poli,Yelle,,,,,,happy,positive
3036,ML1526,MoodyLyrics4Q,You're the Coliseum,Shearwater,,,,,,relaxed,positive
3037,ML1527,MoodyLyrics4Q,Are You Ready To Be Heartbroken?,Lloyd Cole And The Commotions,,,,,,sad,negative
3038,ML1528,MoodyLyrics4Q,Breakout,Miley Cyrus,,,,,,happy,positive
3039,ML1529,MoodyLyrics4Q,The Baying of the Hounds,Opeth,,,,,,sad,negative
3040,ML1530,MoodyLyrics4Q,What's My Name?,DMX,,,,,,angry,negative
3041,ML1531,MoodyLyrics4Q,Things She Said,Chris Garneau,,,,,,sad,negative
3042,ML1532,MoodyLyrics4Q,The Light at the End of the World,My Dying Bride,,,,,,sad,negative
3043,ML1533,MoodyLyrics4Q,"Sorry, I'm A Lady",Baccara,,,,,,happy,positive
3044,ML1534,MoodyLyrics4Q,Filth God,Panzer AG,,,,,,angry,negative
3045,ML1535,MoodyLyrics4Q,Platypus,Green Day,,,,,,angry,negative
3046,ML1536,MoodyLyrics4Q,Baby Can I Hold You,Boyzone,,,,,,relaxed,positive
3047,ML1537,MoodyLyrics4Q,Life In One Day,Howard Jones,,,,,,happy,positive
3048,ML1538,MoodyLyrics4Q,Falling,Mindy Smith,,,,,,relaxed,positive
3049,ML1539,MoodyLyrics4Q,Ghost In This House,Shenandoah,,,,,,sad,negative
3050,ML1540,MoodyLyrics4Q,Golden Grounds,The Gathering,,,,,,sad,negative
3051,ML1541,MoodyLyrics4Q,For Bitter Or Worse,Anouk,,,,,,sad,negative
3052,ML1542,MoodyLyrics4Q,Rotten Apples,The Smashing Pumpkins,,,,,,sad,negative
3053,ML1543,MoodyLyrics4Q,Heartbroke,The Good Life,,,,,,sad,negative
3054,ML1544,MoodyLyrics4Q,The Horizon Has Been Defeated,Jack Johnson,,,,,,relaxed,positive
3055,ML1545,MoodyLyrics4Q,This Night Has Opened My Eyes,The Smiths,,,,,,sad,negative
3056,ML1546,MoodyLyrics4Q,Love Steals Us From Loneliness,Idlewild,,,,,,sad,negative
3057,ML1547,MoodyLyrics4Q,You Will Only Break My Heart,Delta Goodrem,,,,,,happy,positive
3058,ML1548,MoodyLyrics4Q,Last Caress/Green Hell,Metallica,,,,,,angry,negative
3059,ML1549,MoodyLyrics4Q,Right Now,Korn,,,,,,angry,negative
3060,ML1550,MoodyLyrics4Q,Murder For The Money,Morphine,,,,,,sad,negative
3061,ML1551,MoodyLyrics4Q,To the Wind,Neurosis,,,,,,sad,negative
3062,ML1552,MoodyLyrics4Q,All Right Now,Free,,,,,,happy,positive
3063,ML1553,MoodyLyrics4Q,Please Please Me,The Beatles,,,,,,happy,positive
3064,ML1554,MoodyLyrics4Q,In Da Club,50 Cent,,,,,,happy,positive
3065,ML1555,MoodyLyrics4Q,Other Ways,Trevor Hall,,,,,,relaxed,positive
3066,ML1556,MoodyLyrics4Q,Don't Do It,Sharon Van Etten,,,,,,sad,negative
3067,ML1557,MoodyLyrics4Q,Wait and Bleed,Slipknot,,,,,,angry,negative
3068,ML1558,MoodyLyrics4Q,"Congratulations, I hate you",Alesana,,,,,,angry,negative
3069,ML1559,MoodyLyrics4Q,Diamonds in the Sky,Husky Rescue,,,,,,relaxed,positive
3070,ML1560,MoodyLyrics4Q,Middle Class Revolt,The Fall,,,,,,angry,negative
3071,ML1561,MoodyLyrics4Q,Die Motherfucker Die,Dope,,,,,,angry,negative
3072,ML1562,MoodyLyrics4Q,Poppin' Champagne,All Time Low,,,,,,happy,positive
3073,ML1563,MoodyLyrics4Q,Black Curtains,Megadeth,,,,,,angry,negative
3074,ML1564,MoodyLyrics4Q,Snake,PJ Harvey,,,,,,angry,negative
3075,ML1565,MoodyLyrics4Q,Mastermind,Megadeth,,,,,,angry,negative
3076,ML1566,MoodyLyrics4Q,The Night They Drove Old Dixie Down (alternate mix),The Band,,,,,,sad,negative
3077,ML1567,MoodyLyrics4Q,Sahti-Waari,Turisas,,,,,,happy,positive
3078,ML1568,MoodyLyrics4Q,Xmas Curtain,My Morning Jacket,,,,,,relaxed,positive
3079,ML1569,MoodyLyrics4Q,Delicate,Terence Trent D'arby,,,,,,relaxed,positive
3080,ML1570,MoodyLyrics4Q,Oil Express,Wesley Willis,,,,,,happy,positive
3081,ML1571,MoodyLyrics4Q,In The Rain ,Boney James,,,,,,relaxed,positive
3082,ML1572,MoodyLyrics4Q,Screaming in the Night,Krokus,,,,,,angry,negative
3083,ML1573,MoodyLyrics4Q,Full Moon,The Black Ghosts,,,,,,relaxed,positive
3084,ML1574,MoodyLyrics4Q,Megalomaniac,Incubus,,,,,,angry,negative
3085,ML1575,MoodyLyrics4Q,God Is Coming,Antimatter,,,,,,sad,negative
3086,ML1576,MoodyLyrics4Q,Changeless,Carbon Leaf,,,,,,relaxed,positive
3087,ML1577,MoodyLyrics4Q,30.000 Pés,Pato Fu,,,,,,relaxed,positive
3088,ML1578,MoodyLyrics4Q,Take A Message,Remy Shand,,,,,,relaxed,positive
3089,ML1579,MoodyLyrics4Q,Everything You Ever Wanted,Hawk Nelson,,,,,,sad,negative
3090,ML1580,MoodyLyrics4Q,The Love You Save,The Jackson 5,,,,,,happy,positive
3091,ML1581,MoodyLyrics4Q,Into the Lake of Ghosts,My Dying Bride,,,,,,sad,negative
3092,ML1582,MoodyLyrics4Q,Nighttime Maneuvers,Little Brother,,,,,,relaxed,positive
3093,ML1583,MoodyLyrics4Q,The Shade Of Poison Trees,Dashboard Confessional,,,,,,sad,negative
3094,ML1584,MoodyLyrics4Q,"Bin ich nur glücklich, wenn es schmerzt",Böhse Onkelz,,,,,,sad,negative
3095,ML1585,MoodyLyrics4Q,Return to Innocence,Enigma,,,,,,relaxed,positive
3096,ML1586,MoodyLyrics4Q,Sylvia's Mother,Dr. Hook,,,,,,sad,negative
3097,ML1587,MoodyLyrics4Q,Soldier,Eminem,,,,,,angry,negative
3098,ML1588,MoodyLyrics4Q,Temple of the Morning Star,Today Is The Day,,,,,,sad,negative
3099,ML1589,MoodyLyrics4Q,One Way Or Another,Blondie,,,,,,happy,positive
3100,ML1590,MoodyLyrics4Q,Modern Guilt,Beck,,,,,,relaxed,positive
3101,ML1591,MoodyLyrics4Q,I Love My Boss,Moxy Früvous,,,,,,happy,positive
3102,ML1592,MoodyLyrics4Q,Someone Put Your Hand Out,Michael Jackson,,,,,,relaxed,positive
3103,ML1593,MoodyLyrics4Q,Mr Understanding,Pete and the Pirates,,,,,,happy,positive
3104,ML1594,MoodyLyrics4Q,Flesh Storm,Slayer,,,,,,angry,negative
3105,ML1595,MoodyLyrics4Q,Nookie,Limp Bizkit,,,,,,angry,negative
3106,ML1596,MoodyLyrics4Q,The Grey Man,Copeland,,,,,,relaxed,positive
3107,ML1597,MoodyLyrics4Q,Mary Shut The Garden Door,Donald Fagen,,,,,,relaxed,positive
3108,ML1598,MoodyLyrics4Q,Pistachio,Lisa Hannigan,,,,,,relaxed,positive
3109,ML1599,MoodyLyrics4Q,Dirty Song,Cars Can Be Blue,,,,,,happy,positive
3110,ML1600,MoodyLyrics4Q,I'm Crying (Mother's Tears),Grace Jones,,,,,,sad,negative
3111,ML1601,MoodyLyrics4Q,Amylase,Cajun Dance Party,,,,,,happy,positive
3112,ML1602,MoodyLyrics4Q,The Beat Goes On,Britney Spears,,,,,,happy,positive
3113,ML1603,MoodyLyrics4Q,Immortelle and Paper Caravelle,Kayo Dot,,,,,,relaxed,positive
3114,ML1604,MoodyLyrics4Q,Walking Away,Brother Ali,,,,,,sad,negative
3115,ML1605,MoodyLyrics4Q,Free Your Mind,En Vogue,,,,,,happy,positive
3116,ML1606,MoodyLyrics4Q,Yeah Yeah,Bodyrox,,,,,,happy,positive
3117,ML1607,MoodyLyrics4Q,Get Down Tonight,KC And The Sunshine Band,,,,,,happy,positive
3118,ML1608,MoodyLyrics4Q,Posters,Jack Johnson,,,,,,relaxed,positive
3119,ML1609,MoodyLyrics4Q,New Star in the Sky,Air,,,,,,relaxed,positive
3120,ML1610,MoodyLyrics4Q,Hatebreeder,Children of Bodom,,,,,,angry,negative
3121,ML1611,MoodyLyrics4Q,AGITATED SCREAMS OF MAGGOTS,DIR EN GREY,,,,,,angry,negative
3122,ML1612,MoodyLyrics4Q,Stay In The Shade,José González,,,,,,relaxed,positive
3123,ML1613,MoodyLyrics4Q,Star Bodies,The New Pornographers,,,,,,happy,positive
3124,ML1614,MoodyLyrics4Q,St. Swithin's Day,Dubstar,,,,,,relaxed,positive
3125,ML1615,MoodyLyrics4Q,Voodoo Lady,Ween,,,,,,happy,positive
3126,ML1616,MoodyLyrics4Q,Armchairs,Andrew Bird,,,,,,relaxed,positive
3127,ML1617,MoodyLyrics4Q,Fuck The Pain Away,Peaches,,,,,,happy,positive
3128,ML1618,MoodyLyrics4Q,Throw It Away,Delta Goodrem,,,,,,relaxed,positive
3129,ML1619,MoodyLyrics4Q,The Lovecats,The Cure,,,,,,happy,positive
3130,ML1620,MoodyLyrics4Q,The Beach,All Time Low,,,,,,happy,positive
3131,ML1621,MoodyLyrics4Q,San Geronimo,Red House Painters,,,,,,sad,negative
3132,ML1622,MoodyLyrics4Q,I Have Seen,Zero 7,,,,,,relaxed,positive
3133,ML1623,MoodyLyrics4Q,Free,Mazzy Star,,,,,,relaxed,positive
3134,ML1624,MoodyLyrics4Q,Powertrip,Monster Magnet,,,,,,angry,negative
3135,ML1625,MoodyLyrics4Q,Tales of the Future,Vangelis,,,,,,relaxed,positive
3136,ML1626,MoodyLyrics4Q,Burnt Reynolds,Crippled Black Phoenix,,,,,,sad,negative
3137,ML1627,MoodyLyrics4Q,Little Black Sandals,Sia,,,,,,relaxed,positive
3138,ML1628,MoodyLyrics4Q,Taking A Chance On Love,Renee Olstead,,,,,,relaxed,positive
3139,ML1629,MoodyLyrics4Q,Black God,My Dying Bride,,,,,,sad,negative
3140,ML1630,MoodyLyrics4Q,Dear Goodbye,JC Chasez,,,,,,sad,negative
3141,ML1631,MoodyLyrics4Q,You Will Miss Me When I Burn,Soulsavers,,,,,,sad,negative
3142,ML1632,MoodyLyrics4Q,Hold Tight,Goldfish,,,,,,happy,positive
3143,ML1633,MoodyLyrics4Q,Hospital,The Modern Lovers,,,,,,sad,negative
3144,ML1634,MoodyLyrics4Q,All I Really Want,Alanis Morissette,,,,,,angry,negative
3145,ML1635,MoodyLyrics4Q,Say Something,James,,,,,,sad,negative
3146,ML1636,MoodyLyrics4Q,Look For The Woman,Dan Le Sac vs Scroobius Pip,,,,,,sad,negative
3147,ML1637,MoodyLyrics4Q,I'll See You Now Now,The Constructus Corporation,,,,,,relaxed,positive
3148,ML1638,MoodyLyrics4Q,My Summer Vacation,Ice Cube,,,,,,angry,negative
